Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualFixedOperatingCost,TotalTechnologyAnnualActivity,NewCapacity,AnnualTechnologyEmission,Demand,CapitalInvestment,CapitalInvestmentStorage,AnnualVariableOperatingCost,TotalCapacityAnnual
Scenario1,0,RE1,,IMPSOR,CO2,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CH4,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,N2O,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOR,CO2eq,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CH4,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,N2O,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPSOY,CO2eq,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CO2,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2021,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2022,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2023,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2024,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2025,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2026,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2027,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2028,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2029,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2030,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2031,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2032,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2033,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2034,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2035,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2036,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2037,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2038,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2039,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2040,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2041,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2042,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2043,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2044,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2045,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2046,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2047,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2048,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2049,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,CH4,2050,,,,,,,,,,,,,0.0,,,,,
Scenario1,0,RE1,,IMPVEG,N2O,2021,,,,,,,,,,,,,0.0,,,,,
